Order Date,Customer Name,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode
13-06-2025,Tarini Mall,Clothing,Women's Wear,Women's Wear Sint,4,58069,5,220662.2,34599.74,Net Banking
13-02-2025,Romil Divan,Sports,Tennis Racket,Tennis Racket Atque,3,6783,20,16279.2,1772.92,Credit Card
19-09-2024,Jivika Badami,Beauty,Foundation,Foundation Perspiciatis,3,46887,0,140661,34962.57,Net Banking
24-02-2025,Pranay Kumer,Books,Fiction,Fiction Perspiciatis,5,48885,10,219982.5,20736.37,Credit Card
14-09-2024,Alia Chacko,Clothing,Women's Wear,Women's Wear Ea,3,50793,5,144760.05,31253.32,UPI
18-04-2024,Mamooty Kari,Furniture,Sofa,Sofa Exercitationem,1,16997,0,16997,2959.07,Credit Card
14-08-2024,Vaibhav Sheth,Beauty,Shampoo,Shampoo Incidunt,1,54181,5,51471.95,12268.1,Debit Card
04-07-2025,Ranbir Saraf,Kitchen,Juicer,Juicer Tempora,3,79851,20,191642.4,30465.58,UPI
23-10-2023,Kashvi Rout,Electronics,Headphones,Headphones Accusantium,5,67709,0,338545,81868.89,Credit Card
21-06-2024,Himmat Tak,Toys,RC Car,RC Car Fugit,3,10708,5,30517.8,3486.02,Credit Card
17-03-2025,Anvi Mallick,Beauty,Foundation,Foundation Cumque,3,69600,5,198360,38148.12,COD
27-09-2025,Azad Ravel,Toys,Puzzle,Puzzle Labore,4,38431,20,122979.2,20581.59,UPI
29-03-2024,Manjari Ahuja,Clothing,Kids Wear,Kids Wear Impedit,3,47134,20,113121.6,12564.93,Debit Card
07-12-2023,Piya Saha,Toys,Doll,Doll Ab,1,51243,15,43556.55,6661.28,Net Banking
28-08-2024,Farhan Chhabra,Beauty,Lipstick,Lipstick Eveniet,2,10564,10,19015.2,4365.82,Net Banking
09-11-2024,Anahi Vala,Toys,Action Figure,Action Figure Laudantium,5,11067,0,55335,5950.22,Net Banking
08-05-2025,Faiyaz Aggarwal,Sports,Tennis Racket,Tennis Racket Repellendus,2,56125,15,95412.5,8222.59,Credit Card
22-08-2024,Mannat Sani,Furniture,Cabinet,Cabinet Ab,2,73299,10,131938.2,18463.12,Net Banking
12-10-2023,Gatik Bhardwaj,Beauty,Lipstick,Lipstick Occaecati,1,23413,20,18730.4,2265.41,Credit Card
22-03-2024,Shanaya Bains,Home Decor,Cushion,Cushion Deserunt,5,23691,15,100686.75,16585.86,COD
29-09-2024,Nitara Chatterjee,Beauty,Foundation,Foundation Ipsa,3,45701,20,109682.4,23826.49,COD
25-05-2025,Myra Borra,Home Decor,Clock,Clock Rerum,2,31987,0,63974,13001.44,Net Banking
06-01-2025,Sahil Sem,Books,Fiction,Fiction Officiis,3,65969,20,158325.6,33279.17,Debit Card
30-11-2024,Heer Dar,Books,Comics,Comics Voluptates,1,13459,10,12113.1,2407.52,Credit Card
11-06-2024,Shayak Agrawal,Electronics,Camera,Camera Porro,1,28915,10,26023.5,1621.5,UPI
09-06-2025,Tara Salvi,Groceries,Rice,Rice Ex,1,56277,5,53463.15,12215.5,Credit Card
23-09-2024,Faiyaz Gole,Clothing,Women's Wear,Women's Wear Sapiente,1,48636,10,43772.4,5426.96,Net Banking
30-04-2024,Sumer Doshi,Toys,Doll,Doll Ad,4,46758,15,158977.2,39373.94,Credit Card
08-09-2024,Pranay Goel,Toys,Doll,Doll Sit,2,67375,15,114537.5,10230.26,COD
11-04-2024,Jivin Dutt,Sports,Football,Football Ducimus,4,73545,10,264762,36604.12,UPI
03-11-2024,Ira Loke,Books,Fiction,Fiction Voluptatibus,3,33816,15,86230.8,6887.12,COD
13-10-2024,Kartik Batta,Groceries,Spices,Spices Fugit,5,627,0,3135,447.89,Credit Card
24-12-2024,Parinaaz Sankaran,Furniture,Table,Table Ipsa,4,44313,20,141801.6,31103.35,Debit Card
27-10-2024,Aradhya Setty,Beauty,Foundation,Foundation Saepe,4,34284,10,123422.4,14489.32,Credit Card
01-06-2025,Ayesha Grover,Toys,Doll,Doll Eveniet,4,47008,20,150425.6,29175.54,UPI
03-01-2024,Ishita Trivedi,Beauty,Shampoo,Shampoo Ullam,2,69366,10,124858.8,9130.74,UPI
08-11-2023,Umang Varty,Kitchen,Cookware Set,Cookware Set Voluptates,5,65778,5,312445.5,68446.84,Net Banking
28-07-2024,Parinaaz Sodhi,Sports,Yoga Mat,Yoga Mat Distinctio,3,1200,0,3600,499.42,UPI
01-02-2024,Eshani Kari,Books,Fiction,Fiction Quas,2,31819,15,54092.3,12966.11,Credit Card
10-06-2025,Zeeshan Bal,Home Decor,Cushion,Cushion Iure,4,47922,0,191688,17387.5,COD
02-05-2025,Navya Bahl,Groceries,Spices,Spices Totam,3,33133,10,89459.1,19424.54,Credit Card
07-03-2025,Rati Solanki,Home Decor,Wall Art,Wall Art Corrupti,1,67503,15,57377.55,3707.98,UPI
18-12-2023,Inaaya  Wagle,Sports,Yoga Mat,Yoga Mat Sint,4,28665,5,108927,6013.46,Debit Card
25-03-2025,Seher Hora,Kitchen,Microwave,Microwave Labore,4,57143,0,228572,29244.6,COD
16-10-2023,Keya Basu,Toys,Board Game,Board Game Hic,3,33778,20,81067.2,6241.77,UPI
01-03-2025,Chirag Desai,Groceries,Oil,Oil Earum,1,13630,0,13630,1198.07,COD
17-06-2025,Alia Khare,Kitchen,Juicer,Juicer Consequatur,3,47961,10,129494.7,13233.45,Debit Card
04-05-2025,Nishith Vala,Clothing,Men's Wear,Men's Wear Iure,3,58707,20,140896.8,27019.18,COD
27-05-2025,Rania Vig,Furniture,Chair,Chair Minima,5,21305,10,95872.5,9530.97,Credit Card
02-01-2024,Zeeshan Dubey,Toys,Board Game,Board Game Officiis,3,55777,5,158964.45,20036.06,Net Banking
29-01-2025,Shalv Varty,Electronics,Smartwatch,Smartwatch Magni,3,67587,20,162208.8,18563.73,UPI
23-12-2023,Vivaan Upadhyay,Home Decor,Wall Art,Wall Art Soluta,2,31379,15,53344.3,11506.05,Net Banking
12-05-2025,Myra Anand,Furniture,Sofa,Sofa Molestiae,2,70131,0,140262,18548.38,Credit Card
10-02-2024,Anay Kamdar,Toys,RC Car,RC Car Eum,5,63338,20,253352,41372.55,Credit Card
09-04-2025,Rania Rege,Beauty,Face Cream,Face Cream Earum,1,45240,10,40716,2991.43,UPI
16-02-2024,Ayesha Sant,Toys,Puzzle,Puzzle Dolores,1,25879,15,21997.15,2045.29,Debit Card
01-05-2024,Mohanlal Suresh,Kitchen,Refrigerator,Refrigerator Et,3,24895,15,63482.25,10260.83,Net Banking
07-06-2024,Misha Gulati,Home Decor,Cushion,Cushion Consectetur,3,56151,20,134762.4,14586.69,Credit Card
26-03-2024,Misha Sem,Groceries,Wheat,Wheat Debitis,2,72161,20,115457.6,27371.8,Debit Card
13-08-2025,Madhup Tata,Kitchen,Refrigerator,Refrigerator Reiciendis,1,79632,10,71668.8,11329.11,Credit Card
06-03-2024,Aarav Batra,Home Decor,Clock,Clock Exercitationem,1,31128,15,26458.8,3222.21,UPI
27-08-2025,Urvi Shenoy,Electronics,Smartwatch,Smartwatch At,1,13595,5,12915.25,1869.58,Debit Card
16-11-2024,Damini Loke,Books,Biography,Biography Neque,1,6343,0,6343,870.73,UPI
04-11-2023,Dhanush Sankaran,Electronics,Laptop,Laptop Similique,2,68154,15,115861.8,28242.38,UPI
07-06-2024,Jayesh Ganguly,Clothing,Women's Wear,Women's Wear Placeat,1,74854,10,67368.6,4446.25,COD
06-11-2024,Taimur Anand,Clothing,Men's Wear,Men's Wear Quaerat,5,27661,20,110644,7472.78,UPI
02-03-2024,Dhanush Khanna,Home Decor,Clock,Clock Odit,3,19872,10,53654.4,12127.18,Net Banking
25-01-2025,Yashvi Sastry,Beauty,Perfume,Perfume Similique,2,69790,5,132601,14413.85,Debit Card
10-06-2024,Urvi Chad,Groceries,Sugar,Sugar Et,5,7842,15,33328.5,7452.92,Net Banking
16-04-2025,Zaina Chokshi,Sports,Tennis Racket,Tennis Racket Quos,1,46483,10,41834.7,7938.5,Credit Card
26-07-2025,Mamooty Maharaj,Toys,Board Game,Board Game Veniam,3,55155,10,148918.5,14928.45,Credit Card
29-01-2024,Anaya Singh,Home Decor,Clock,Clock Impedit,1,43008,20,34406.4,1761.39,Credit Card
26-02-2025,Yasmin Yogi,Sports,Tennis Racket,Tennis Racket Molestiae,4,56586,15,192392.4,41424.57,UPI
01-12-2024,Krish Chada,Sports,Yoga Mat,Yoga Mat Ipsam,2,21036,15,35761.2,4486.39,Debit Card
15-08-2025,Tejas Gupta,Beauty,Lipstick,Lipstick Deleniti,1,8435,0,8435,1710.32,Credit Card
15-12-2024,Taran Lad,Furniture,Bed,Bed Labore,1,59069,20,47255.2,10613.84,Debit Card
02-11-2024,Miraya Hans,Groceries,Spices,Spices Cumque,4,72844,10,262238.4,28564.38,Net Banking
18-01-2024,Kavya Sastry,Books,Textbook,Textbook Quia,4,56495,20,180784,10461.66,Net Banking
18-09-2024,Kabir Sandal,Beauty,Foundation,Foundation Libero,2,58411,10,105139.8,7280.73,COD
31-01-2025,Anahi Ram,Toys,Puzzle,Puzzle Perspiciatis,1,74254,15,63115.9,14966.43,Credit Card
17-08-2024,Madhup Tiwari,Groceries,Oil,Oil Tempora,2,27743,5,52711.7,8356.02,Debit Card
20-10-2024,Samar Sachdeva,Electronics,Smartwatch,Smartwatch Ipsa,1,78463,15,66693.55,13965.93,UPI
10-04-2025,Damini Sekhon,Clothing,Women's Wear,Women's Wear Nulla,3,70431,15,179599.05,11601.92,Net Banking
01-02-2024,Manikya Kannan,Groceries,Spices,Spices Eveniet,1,48348,15,41095.8,6503.35,UPI
03-10-2025,Pranay Saraf,Beauty,Foundation,Foundation Veritatis,5,18837,15,80057.25,13932.28,Net Banking
31-07-2024,Anika Bansal,Sports,Yoga Mat,Yoga Mat Enim,3,11450,0,34350,2832.81,UPI
05-01-2024,Yakshit Dara,Kitchen,Cookware Set,Cookware Set Possimus,2,77558,20,124092.8,11165.53,Debit Card
01-07-2025,Gatik Savant,Furniture,Cabinet,Cabinet Quasi,2,13108,20,20972.8,2193.88,Net Banking
27-08-2025,Aarav Bail,Electronics,Mobile,Mobile Dolores,3,57883,15,147601.65,12103.79,Net Banking
10-07-2025,Hunar Mani,Clothing,Women's Wear,Women's Wear Ratione,3,42725,10,115357.5,13828.58,Credit Card
14-04-2024,Heer Raj,Beauty,Perfume,Perfume Error,3,55957,0,167871,10701.22,Credit Card
24-05-2025,Baiju Bhakta,Sports,Tennis Racket,Tennis Racket Perferendis,4,56766,15,193004.4,46227.53,Net Banking
29-05-2025,Vanya Shan,Clothing,Accessories,Accessories Deserunt,2,74359,10,133846.2,22113.85,Credit Card
02-09-2025,Yuvraj  Bhavsar,Electronics,Mobile,Mobile Architecto,2,16331,5,31028.9,5368.05,Credit Card
04-10-2023,Advik Sarraf,Furniture,Bed,Bed Sapiente,5,44511,20,178044,41209.73,COD
08-10-2023,Pari Kalita,Furniture,Chair,Chair Dicta,4,42955,5,163229,26318.32,UPI
17-03-2024,Anahi Dixit,Groceries,Wheat,Wheat Nulla,5,58177,0,290885,63620.24,Debit Card
04-09-2025,Piya Kakar,Toys,Action Figure,Action Figure Est,4,54053,5,205401.4,21438.76,UPI
01-07-2025,Taimur Talwar,Electronics,Headphones,Headphones Incidunt,5,29477,0,147385,21636.95,Net Banking
12-06-2024,Jayant Sood,Electronics,Mobile,Mobile Quidem,4,56039,5,212948.2,52225.34,COD
20-01-2025,Kiara Garde,Sports,Football,Football Corporis,1,65150,5,61892.5,4292.81,Net Banking
17-07-2024,Romil Sani,Kitchen,Refrigerator,Refrigerator Molestias,3,54345,0,163035,34456.66,Debit Card
16-05-2025,Alisha Sarma,Sports,Football,Football Magni,4,45467,5,172774.6,20563.95,Credit Card
14-04-2024,Saanvi Seth,Toys,Board Game,Board Game Alias,3,53536,20,128486.4,31527.42,Credit Card
08-03-2025,Veer Luthra,Books,Textbook,Textbook Non,3,56465,15,143985.75,21968.41,COD
13-09-2025,Jivin Chandran,Books,Biography,Biography Officia,2,68644,10,123559.2,13468.47,Credit Card
31-05-2025,Siya Desai,Furniture,Table,Table Molestiae,4,63192,20,202214.4,15630.52,Debit Card
16-08-2025,Kabir Ramaswamy,Groceries,Rice,Rice Corporis,3,57535,0,172605,42852.79,Credit Card
13-06-2025,Priyansh Singhal,Kitchen,Cookware Set,Cookware Set Asperiores,1,4957,15,4213.45,662.55,Net Banking
28-06-2025,Zaina Dave,Electronics,Headphones,Headphones Accusantium,3,68401,10,184682.7,30435.71,Debit Card
18-04-2025,Samarth Khare,Books,Comics,Comics Eos,5,30383,0,151915,35359.41,Net Banking
17-07-2024,Nehmat Tiwari,Books,Textbook,Textbook Blanditiis,1,75876,0,75876,8554.23,Debit Card
13-02-2025,Advika Sidhu,Home Decor,Vase,Vase Quisquam,4,78123,5,296867.4,35529.65,Credit Card
06-05-2024,Charvi Rama,Clothing,Men's Wear,Men's Wear Quisquam,3,66674,15,170018.7,37822.81,Net Banking
19-03-2024,Lagan Sidhu,Kitchen,Cookware Set,Cookware Set Optio,1,53914,10,48522.6,3280.08,Debit Card
05-02-2024,Nehmat Batra,Toys,Board Game,Board Game A,5,42355,0,211775,41918.73,Debit Card
08-01-2025,Zaina Agarwal,Books,Biography,Biography Similique,2,14604,20,23366.4,3269.92,Credit Card
18-12-2024,Devansh Kakar,Books,Comics,Comics Iste,2,56144,15,95444.8,12913.43,Net Banking
26-03-2024,Lakshay Kurian,Electronics,Mobile,Mobile Maxime,4,69488,0,277952,62478.5,Net Banking
03-08-2024,Arhaan Loyal,Groceries,Wheat,Wheat Provident,1,54783,15,46565.55,3984.69,Debit Card
15-11-2023,Miraya Gera,Electronics,Headphones,Headphones Explicabo,4,31813,15,108164.2,26474.26,Net Banking
28-06-2024,Trisha Dewan,Home Decor,Lamp,Lamp Exercitationem,3,22087,0,66261,14117.39,Debit Card
25-04-2025,Taran Sahni,Sports,Football,Football Natus,5,42219,15,179430.75,14017.16,UPI
03-02-2025,Samiha Yadav,Home Decor,Lamp,Lamp Placeat,1,67580,20,54064,4728.27,Net Banking
22-03-2024,Tara Sanghvi,Beauty,Lipstick,Lipstick Quos,2,36046,20,57673.6,9875.64,COD
24-12-2024,Ishaan Dhaliwal,Sports,Tennis Racket,Tennis Racket Corrupti,3,45233,10,122129.1,13140.77,Net Banking
31-03-2024,Yashvi Dewan,Beauty,Foundation,Foundation Dolorem,5,8191,5,38907.25,9434.86,UPI
12-12-2024,Purab Kari,Home Decor,Wall Art,Wall Art Ipsum,2,51678,20,82684.8,10796.75,Debit Card
27-10-2023,Adira Chander,Furniture,Table,Table Similique,4,15799,10,56876.4,11137,COD
01-12-2023,Anika Lala,Beauty,Perfume,Perfume Sequi,3,42318,20,101563.2,23837.43,Debit Card
01-12-2023,Tara Sagar,Sports,Cricket Bat,Cricket Bat Aliquid,5,39187,20,156748,36611.86,Net Banking
13-06-2025,Lakshit Salvi,Sports,Dumbbells,Dumbbells Facere,3,72783,10,196514.1,25235.58,UPI
05-05-2024,Indrans Reddy,Furniture,Table,Table Voluptas,1,62101,15,52785.85,7000.08,UPI
25-07-2024,Riaan Choudhry,Toys,Action Figure,Action Figure Pariatur,2,10088,15,17149.6,1071.1,COD
21-03-2025,Anay Sangha,Sports,Football,Football A,4,79712,0,318848,36875.17,Debit Card
09-07-2025,Inaaya  Zachariah,Home Decor,Lamp,Lamp Fugit,5,46998,20,187992,39194.44,UPI
20-10-2024,Navya Sampath,Sports,Yoga Mat,Yoga Mat Facilis,4,74530,5,283214,66074.46,Net Banking
18-08-2025,Uthkarsh Khosla,Home Decor,Cushion,Cushion Explicabo,2,3891,0,7782,1097.42,Credit Card
05-02-2024,Dhanuk Shukla,Home Decor,Vase,Vase Dignissimos,5,42882,0,214410,51786.03,COD
12-05-2025,Miraya Raju,Books,Fiction,Fiction Aperiam,5,37420,0,187100,33417.76,UPI
24-03-2025,Arnav Karpe,Clothing,Accessories,Accessories Ratione,3,41464,20,99513.6,18526.87,UPI
04-06-2025,Azad Viswanathan,Electronics,Headphones,Headphones Aliquid,2,7577,0,15154,2025.72,UPI
10-10-2023,Lavanya Sabharwal,Groceries,Spices,Spices Quidem,4,24513,20,78441.6,11584.72,COD
31-07-2024,Priyansh Sidhu,Groceries,Oil,Oil Id,5,46871,0,234355,12869.71,Net Banking
02-03-2024,Bhamini Subramaniam,Sports,Yoga Mat,Yoga Mat Velit,2,44818,15,76190.6,7521.02,COD
28-12-2024,Indrajit Grewal,Groceries,Spices,Spices Iste,3,22804,0,68412,12355.64,Debit Card
16-10-2023,Nakul Krishnan,Groceries,Wheat,Wheat Nam,4,2456,10,8841.6,1589.25,Net Banking
07-08-2025,Taran Dhingra,Books,Comics,Comics Excepturi,3,61404,10,165790.8,23145.79,UPI
11-08-2024,Shlok Bhatia,Books,Biography,Biography Consequatur,2,6809,0,13618,1033.23,Debit Card
18-07-2025,Umang Kapadia,Books,Fiction,Fiction Quod,5,64990,0,324950,37182.7,Debit Card
15-09-2025,Purab Sarraf,Sports,Football,Football Similique,1,51441,20,41152.8,6785.95,COD
23-09-2024,Kanav Hayer,Kitchen,Mixer Grinder,Mixer Grinder Quisquam,2,67850,20,108560,21692.52,UPI
19-10-2024,Samaira Jain,Home Decor,Lamp,Lamp Nostrum,4,53753,20,172009.6,18485.85,COD
16-08-2024,Mehul Johal,Toys,Board Game,Board Game Rem,2,35273,10,63491.4,11506.5,Debit Card
24-08-2025,Chirag Sarma,Beauty,Foundation,Foundation Ullam,1,77782,0,77782,7989.3,Net Banking
21-05-2025,Himmat Ramanathan,Home Decor,Cushion,Cushion Ad,4,5300,20,16960,2057.37,COD
09-08-2025,Aarav Sami,Home Decor,Lamp,Lamp Voluptatibus,3,61760,0,185280,10418.76,Debit Card
10-06-2025,Dhanush Talwar,Books,Biography,Biography Odit,3,5715,20,13716,2129.1,Credit Card
19-12-2024,Jiya Sem,Kitchen,Cookware Set,Cookware Set Facere,3,68753,5,195946.05,40263.16,COD
11-05-2025,Divyansh Chowdhury,Electronics,Headphones,Headphones Illo,4,19750,15,67150,8067.9,Credit Card
11-04-2024,Mishti Sha,Books,Biography,Biography Facere,1,13191,15,11212.35,1889.64,COD
11-04-2025,Saksham Chandra,Electronics,Mobile,Mobile Libero,4,33682,0,134728,11246.41,Net Banking
05-10-2023,Ishita Bala,Beauty,Foundation,Foundation Dignissimos,4,56760,15,192984,23985.65,Credit Card
08-02-2024,Veer Dara,Groceries,Rice,Rice Adipisci,1,38881,0,38881,4094.1,UPI
19-02-2024,Rohan Lad,Groceries,Sugar,Sugar Dicta,1,60906,5,57860.7,9905.9,Debit Card
01-07-2024,Shlok Singhal,Groceries,Rice,Rice Exercitationem,4,32310,15,109854,11445.83,UPI
22-02-2024,Kiaan Saini,Furniture,Sofa,Sofa Nobis,5,39963,5,189824.25,20130.56,Debit Card
27-10-2024,Kanav Kale,Furniture,Chair,Chair Voluptatum,4,12256,0,49024,4940.52,UPI
11-11-2024,Ojas Jaggi,Groceries,Rice,Rice Voluptatibus,2,63511,0,127022,30831.18,Net Banking
07-12-2023,Kismat Jaggi,Furniture,Cabinet,Cabinet Explicabo,1,76977,0,76977,9755.28,Debit Card
15-09-2024,Pihu Shan,Books,Comics,Comics Dolorem,2,6351,0,12702,924.79,Net Banking
10-09-2024,Saira Salvi,Sports,Cricket Bat,Cricket Bat Necessitatibus,1,44695,15,37990.75,3808.67,Debit Card
27-08-2025,Jivika Lalla,Groceries,Spices,Spices Omnis,5,57377,15,243852.25,39829.88,COD
14-03-2025,Kavya Rao,Sports,Cricket Bat,Cricket Bat Ex,5,7268,15,30889,4148.52,Credit Card
23-06-2024,Parinaaz Sule,Sports,Dumbbells,Dumbbells Perferendis,3,20458,5,58305.3,11037.95,Net Banking
12-09-2025,Farhan Yadav,Groceries,Wheat,Wheat Repellat,3,42172,5,120190.2,19480.82,COD
07-08-2025,Hazel Varty,Home Decor,Wall Art,Wall Art Fuga,3,20044,15,51112.2,10325.64,COD
30-01-2025,Ishita Divan,Clothing,Shoes,Shoes Ullam,1,54250,0,54250,4678.75,UPI
21-05-2024,Krish Randhawa,Sports,Dumbbells,Dumbbells Vero,2,35691,0,71382,4565.24,UPI
05-08-2025,Hrishita Vora,Home Decor,Clock,Clock Atque,1,49454,0,49454,11369.32,Debit Card
28-07-2025,Raunak Tara,Sports,Football,Football Ea,2,77408,10,139334.4,16926.08,Net Banking
26-02-2025,Keya Bhalla,Home Decor,Vase,Vase Occaecati,2,24823,10,44681.4,7182.14,UPI
02-09-2025,Kashvi Bera,Electronics,Mobile,Mobile Modi,3,47062,0,141186,8557.97,Credit Card
07-08-2024,Yasmin Borde,Clothing,Men's Wear,Men's Wear Quidem,3,63805,15,162702.75,29052.25,Credit Card
26-05-2024,Riya Manda,Books,Fiction,Fiction Doloremque,4,78933,0,315732,42110.49,COD
27-03-2025,Indrans Lalla,Clothing,Men's Wear,Men's Wear Eaque,1,61502,0,61502,8436.36,Net Banking
09-01-2024,Dharmajan Bhandari,Sports,Cricket Bat,Cricket Bat Earum,2,66194,5,125768.6,19628.07,Credit Card
07-09-2024,Rasha Dhingra,Home Decor,Vase,Vase Tempore,5,42552,20,170208,27050.84,Net Banking
27-08-2024,Kabir Chauhan,Sports,Yoga Mat,Yoga Mat Esse,4,44013,20,140841.6,21148.03,Net Banking
25-09-2025,Neelofar Batta,Furniture,Bed,Bed Rem,2,60635,10,109143,13551.01,Credit Card
30-03-2024,Hiran Rama,Beauty,Foundation,Foundation Assumenda,1,66646,15,56649.1,10433.92,COD
17-01-2025,Shaan Varty,Electronics,Smartwatch,Smartwatch Veniam,2,72481,0,144962,30909,Credit Card
22-10-2023,Alia Shenoy,Electronics,Smartwatch,Smartwatch Aliquid,3,56472,0,169416,24115.18,Debit Card
01-06-2025,Elakshi Lanka,Kitchen,Microwave,Microwave At,3,57285,10,154669.5,30424.95,UPI
22-07-2025,Jayesh Batra,Kitchen,Mixer Grinder,Mixer Grinder Alias,1,32892,20,26313.6,6364.28,Credit Card
01-09-2024,Prisha Chaudhary,Beauty,Shampoo,Shampoo Eveniet,3,3650,5,10402.5,2259.5,COD
20-01-2025,Drishya Ahluwalia,Clothing,Accessories,Accessories Error,2,50608,5,96155.2,18347.64,UPI
16-03-2024,Advik Jha,Sports,Football,Football Esse,5,28103,10,126463.5,10750.92,Credit Card
14-10-2023,Renee Ramesh,Electronics,Smartwatch,Smartwatch Quia,5,61575,10,277087.5,65900.41,COD
21-07-2025,Zara Sehgal,Kitchen,Cookware Set,Cookware Set Necessitatibus,1,60303,20,48242.4,4371.72,Net Banking
31-08-2024,Jayant Karnik,Toys,Action Figure,Action Figure Aliquam,5,42684,20,170736,35802.53,UPI
06-06-2024,Gokul Dixit,Furniture,Chair,Chair Iusto,2,9148,20,14636.8,3549.47,Debit Card
15-12-2024,Romil Sankar,Furniture,Bed,Bed Numquam,4,62391,15,212129.4,39302.36,Net Banking
25-02-2024,Saksham Balan,Electronics,Smartwatch,Smartwatch Cumque,2,37011,5,70320.9,10952.68,Credit Card
06-10-2023,Anahita Sathe,Home Decor,Cushion,Cushion Ratione,1,24438,10,21994.2,5463.56,Net Banking
28-06-2025,Armaan Bawa,Furniture,Chair,Chair Iure,1,72063,5,68459.85,5222.84,Net Banking
23-08-2025,Anvi Bawa,Groceries,Spices,Spices Expedita,1,55914,0,55914,3180.85,Net Banking
02-11-2023,Shalv Gole,Electronics,Headphones,Headphones Corporis,3,79420,20,190608,41600.7,Credit Card
19-10-2023,Vaibhav Banik,Beauty,Foundation,Foundation Assumenda,4,42925,0,171700,28766.76,Debit Card
15-03-2025,Shalv Rattan,Furniture,Sofa,Sofa Quisquam,4,48402,0,193608,22576.47,COD
27-12-2023,Vivaan Biswas,Furniture,Chair,Chair Aut,2,33002,20,52803.2,12398.2,UPI
23-10-2024,Myra Chaudhuri,Kitchen,Cookware Set,Cookware Set Beatae,3,5548,0,16644,2668.12,Net Banking
11-04-2024,Kaira Goswami,Beauty,Face Cream,Face Cream Tempora,5,75565,15,321151.25,40472.69,Credit Card
26-01-2024,Nayantara Sunder,Books,Comics,Comics Impedit,1,39595,0,39595,2517.44,COD
21-01-2025,Zara Dugar,Toys,Doll,Doll Odio,2,2060,0,4120,225.9,Net Banking
12-01-2025,Kiara Rout,Beauty,Perfume,Perfume Eius,3,68438,0,205314,33447.95,Net Banking
12-02-2025,Yuvraj  Majumdar,Groceries,Oil,Oil Ex,3,19152,10,51710.4,6633.79,Debit Card
25-12-2023,Yuvraj  Kanda,Home Decor,Vase,Vase Reiciendis,2,57033,5,108362.7,11472.15,Debit Card
18-05-2025,Samarth Basu,Electronics,Mobile,Mobile Blanditiis,2,2115,5,4018.5,593.97,UPI
24-05-2025,Jayant Kothari,Books,Fiction,Fiction Voluptates,5,74783,0,373915,43357.72,Net Banking
17-12-2023,Rhea Sarma,Toys,Action Figure,Action Figure Dolorem,3,19701,10,53192.7,3178.33,Credit Card
14-03-2024,Faiyaz Garde,Groceries,Oil,Oil Corporis,5,2411,20,9644,693.05,Net Banking
10-06-2024,Shanaya Ranganathan,Books,Fiction,Fiction Praesentium,5,11866,20,47464,9468.61,Net Banking
14-01-2025,Alisha Grewal,Furniture,Chair,Chair Quaerat,5,33773,20,135092,32752.29,Credit Card
19-12-2024,Riya Sankaran,Toys,RC Car,RC Car Optio,4,72509,10,261032.4,59195.25,COD
08-02-2025,Advik Kakar,Groceries,Spices,Spices Exercitationem,2,53752,0,107504,25624.1,Debit Card
06-12-2023,Zara Bhat,Clothing,Women's Wear,Women's Wear Officiis,1,63433,0,63433,15133.43,Net Banking
07-07-2024,Anvi Kalita,Toys,RC Car,RC Car Eius,5,59997,20,239988,46159.38,Credit Card
02-02-2024,Baiju Sandhu,Furniture,Bed,Bed Illum,1,60156,10,54140.4,11831.41,COD
18-04-2025,Yuvaan Thaman,Electronics,Headphones,Headphones Officia,4,69718,10,250984.8,36369.51,COD
15-07-2024,Rasha Buch,Electronics,Mobile,Mobile Nesciunt,2,49573,20,79316.8,18206.41,UPI
12-01-2024,Prisha Kala,Sports,Football,Football Quia,3,18632,10,50306.4,5123.95,Net Banking
18-07-2025,Anvi Biswas,Sports,Dumbbells,Dumbbells Repellendus,4,79376,10,285753.6,63249.01,COD
02-11-2023,Elakshi Comar,Kitchen,Juicer,Juicer Odio,1,46364,5,44045.8,8913.87,Debit Card
04-03-2024,Vedika Khalsa,Electronics,Laptop,Laptop Perspiciatis,3,39158,20,93979.2,17449.47,Debit Card
19-10-2023,Anika Talwar,Furniture,Cabinet,Cabinet Ratione,2,27775,20,44440,2544.88,UPI
29-02-2024,Prerak Magar,Toys,Board Game,Board Game Culpa,5,11231,0,56155,4902.83,Credit Card
27-10-2024,Aaryahi Madan,Kitchen,Cookware Set,Cookware Set Omnis,1,70622,10,63559.8,4851.06,COD
09-05-2025,Ranbir Khatri,Home Decor,Clock,Clock Quisquam,2,7565,20,12104,2075.98,COD
07-11-2024,Biju Uppal,Books,Fiction,Fiction Velit,1,65926,20,52740.8,4635.38,UPI
11-05-2024,Priyansh Srinivas,Sports,Tennis Racket,Tennis Racket Asperiores,3,49393,5,140770.05,32407.19,Credit Card
02-12-2024,Shanaya Sidhu,Books,Comics,Comics Unde,3,48500,15,123675,20159.26,Net Banking
